constituentDate,bondIdentifier,weight,notional,marketValue,ytm,duration,bondRating,country,coupon,currency,bondType,sector
31/12/22,B1287960256318,0.001062969,750000000,440146240.4,5.011887358,2.861243619,AA,AU,3.375,USD,Corporates,Core Financials
31/12/22,B1287960364943,0.001407893,600000000,582970033.3,5.392594756,5.032125245,BBB,TH,4.45,USD,Corporates,Core Financials
30/09/22,B1287960511375,0.00069772,400000000,290619053.3,13.23701087,3.667293596,,PH,3.9,USD,Corporates,Financial Services
30/11/22,B1287960372234,0.001181782,500000000,490647988.9,5.659496216,1.302858138,BBB,IN,3.73,USD,Sovereigns & Sub-Sovereigns,Other Sub-Sovereigns
30/09/22,B1287960475602,0.000768638,365000000,320158229.2,13.08033866,1.954931264,,PH,4.85,USD,Corporates,Financial Services
30/09/22,B1287960348558,0.000588204,259880000,245002763.7,6.661837594,4.406379192,,PH,5.125,USD,Corporates,Financial Services
30/09/22,B1287960516047,0.000459987,750000000,191596641.8,6.631175914,7.923925797,BBB,JP,2.999,USD,Corporates,Financial Services
30/09/22,B1287960507955,0.000605186,1000000000,252076275.5,6.61411881,7.675151966,BBB,JP,2.608,USD,Corporates,Financial Services
30/09/22,B1287960524645,0.000466957,600000000,194499871.2,6.596113956,5.617753298,BBB,JP,5.605,USD,Corporates,Financial Services
30/09/22,B1287960490193,0.000621731,1000000000,258967546.8,6.56954813,6.913005413,BBB,JP,2.679,USD,Corporates,Financial Services
30/09/22,B1287960479333,0.000973917,1500000000,405662201.1,6.499606691,6.435436291,BBB,JP,3.103,USD,Corporates,Financial Services
30/11/22,B1287960500082,0.000820702,500000000,340735878.9,4.95574246,1.188755079,AA,KR,0.375,USD,Sovereigns & Sub-Sovereigns,Agencies
30/11/22,B1287960500083,0.001069639,700000000,444088855.4,4.633183846,3.15627987,AA,KR,0.625,USD,Sovereigns & Sub-Sovereigns,Agencies
30/09/22,B1287960507954,0.000648705,1000000000,270202832.3,6.46339187,5.393275056,BBB,JP,2.172,USD,Corporates,Financial Services
30/09/22,B1287960516046,0.000331066,500000000,137897853.5,6.428651603,5.744386145,BBB,JP,2.71,USD,Corporates,Financial Services
30/09/22,B1287960524644,0.000395767,500000000,164847593.8,6.31088213,4.204055588,BBB,JP,5.386,USD,Corporates,Financial Services
30/09/22,B1287960507953,0.000862992,1250000000,359459222.2,6.185719932,3.663497486,BBB,JP,1.653,USD,Corporates,Financial Services
30/09/22,B1287960516045,0.000870481,1250000000,362578663.8,6.161722875,4.088724116,BBB,JP,2.329,USD,Corporates,Financial Services
30/09/22,B1287960491133,0.000598991,300000000,249495508.8,5.998023786,2.732297945,BBB,KR,2.625,USD,Corporates,Financial Services
30/11/22,B1287960500088,0.002156742,1000000000,895428366.7,5.197504946,3.113706866,BBB,ID,1.4,USD,Sovereigns & Sub-Sovereigns,Other Sub-Sovereigns
30/11/22,B1287960501177,0.00039749,520000000,165028472.7,4.78850688,1.257241534,A,JP,0.5,USD,Sovereigns & Sub-Sovereigns,Agencies
30/09/22,B1287960527252,0.000390615,500000000,162701758.9,5.953829152,7.811025968,A,JP,5.2,USD,Corporates,Financial Services
30/09/22,B1287960508446,0.000573393,300000000,238833353.7,5.901701363,3.645684422,BBB,KR,2.125,USD,Corporates,Financial Services
30/11/22,B1287960500086,0.001524253,750000000,632833616.7,5.472706566,7.205399274,BBB,IN,2.8,USD,Sovereigns & Sub-Sovereigns,Other Sub-Sovereigns
30/09/22,B1287960517138,0.00076173,400000000,317280832.1,5.877344333,4.089806816,A,KR,2.5,USD,Corporates,Financial Services
30/11/22,B1287960500084,0.000401777,300000000,166808442.4,4.848342693,7.658426503,AA,KR,1.375,USD,Sovereigns & Sub-Sovereigns,Agencies
30/09/22,B1287960524643,0.000642293,800000000,267531950.3,5.795223803,2.577100824,BBB,JP,5.099,USD,Corporates,Financial Services
30/09/22,B1287960507729,0.000605507,300000000,252209733.9,5.772993855,1.748033364,BBB,KR,1.375,USD,Corporates,Financial Services
30/09/22,B1287960527453,0.000395393,500000000,164691572,5.768289623,4.427838056,A,JP,5.08,USD,Corporates,Financial Services
30/09/22,B1287960490192,0.001096805,1500000000,456848520.6,5.76501489,2.721804642,BBB,JP,1.851,USD,Corporates,Financial Services
30/09/22,B1287960373818,0.000634866,300000000,264438603.4,5.757503083,1.552280911,BBB,KR,3.375,USD,Corporates,Financial Services
30/11/22,B1287960516641,0.000350639,500000000,145577041.5,4.426426575,3.985633872,A,JP,1.625,USD,Sovereigns & Sub-Sovereigns,Agencies
30/11/22,B1287960232031,0.002565763,1100000000,1065243948,5.870155481,2.326483483,BBB,ID,4.25,USD,Sovereigns & Sub-Sovereigns,Other Sub-Sovereigns
30/09/22,B1287960495474,0.000579172,300000000,241240401.4,5.733155798,2.993650636,A,KR,1.5,USD,Corporates,Financial Services
30/09/22,B1287960501419,0.000313776,500000000,130696273.9,5.731990848,7.599468792,A,JP,2.25,USD,Corporates,Financial Services
30/09/22,B1287960506338,0.000561092,300000000,233709643.9,5.719688869,3.62616092,A,KR,1.375,USD,Corporates,Financial Services
30/09/22,B1287960520545,0.000362491,500000000,150987246,5.708741091,7.737448373,A,JP,4,USD,Corporates,Financial Services
30/11/22,B1287960232033,0.001041722,473350000,432498114.7,6.269865602,12.74304968,BBB,ID,5.375,USD,Sovereigns & Sub-Sovereigns,Other Sub-Sovereigns
30/11/22,B1287960255553,0.001614124,700000000,670145886.7,4.594675245,2.86332968,AA,SG,3.25,USD,Sovereigns & Sub-Sovereigns,Agencies
30/09/22,B1287960504895,0.000568759,300000000,236903082.9,5.707335327,3.506181353,A,KR,1.5,USD,Corporates,Financial Services
30/09/22,B1287960512111,0.000570574,300000000,237659259.5,5.707067391,3.83874486,A,KR,1.875,USD,Corporates,Financial Services
30/09/22,B1287960527251,0.000395181,500000000,164603242,5.700536416,4.429695337,A,JP,5,USD,Corporates,Financial Services
30/09/22,B1287960485070,0.000351943,450000000,146593845.7,5.70027862,2.400875383,A,JP,3.637,USD,Corporates,Financial Services
30/09/22,B1287960494975,0.000770549,400000000,320954125.6,5.681530304,2.975392296,A,KR,1.375,USD,Corporates,Financial Services
30/09/22,B1287960346279,0.000375542,500000000,156423210.6,5.646760797,4.389882378,A,JP,3.7,USD,Corporates,Financial Services
30/09/22,B1287960479745,0.000378521,500000000,157664272.4,5.638958946,2.247146211,A,JP,2.512,USD,Corporates,Financial Services
30/09/22,B1287960370611,0.000393083,500000000,163729529.1,5.637053603,1.384621956,A,JP,3.559,USD,Corporates,Financial Services
30/09/22,B1287960513258,0.000576555,300000000,240150563.3,5.635026075,3.884019626,A,KR,2.125,USD,Corporates,Financial Services
30/09/22,B1287960508445,0.000605731,300000000,252302942.7,5.625715094,1.781401066,BBB,KR,1.375,USD,Corporates,Financial Services
30/09/22,B1287960479332,0.001141605,1500000000,475508758.9,5.610294708,2.227269361,BBB,JP,2.648,USD,Corporates,Financial Services
30/09/22,B1287960485072,0.000261387,350000000,108874809,5.601655792,6.397942232,A,JP,3.967,USD,Corporates,Financial Services
30/09/22,B1287960364939,0.000399332,500000000,166332312.9,5.425987114,0.959671591,A,JP,3.96,USD,Corporates,Financial Services
30/09/22,B1287960523150,0.00084974,400000000,353939408.9,5.385389272,2.545220887,A,KR,4,USD,Corporates,Financial Services
30/09/22,B1287960491132,0.000635639,300000000,264760502.7,5.343987512,0.827995652,BBB,KR,2.125,USD,Corporates,Financial Services
30/09/22,B1287960525545,0.00064228,300000000,267526784.5,5.265229559,2.673981004,AA,KR,4.5,USD,Corporates,Financial Services
30/09/22,B1287960519559,0.000599843,300000000,249850399.3,5.261933052,4.208582503,AA,KR,3.179,USD,Corporates,Financial Services
30/09/22,B1287960352511,0.00054908,700000000,228706630,5.110123309,2.097089114,A,JP,3.25,USD,Corporates,Financial Services
30/09/22,B1287960368850,0.00040115,500000000,167089523.8,5.009523132,1.264659105,A,JP,4.05,USD,Corporates,Financial Services
30/09/22,B1287960510227,0.000526139,250000000,219150850,4.896675056,3.832540808,AA,SG,1.234,USD,Corporates,Financial Services
31/10/22,B1287960479333,0.000978482,1500000000,394314711.4,6.994135124,6.332656516,BBB,JP,3.103,USD,Corporates,Financial Services
31/10/22,B1287960479332,0.001155858,1500000000,465795056.3,5.851841797,2.140935892,BBB,JP,2.648,USD,Corporates,Financial Services
31/10/22,B1287960494975,0.000781607,400000000,314976990.4,6.021977518,2.914452508,A,KR,1.375,USD,Corporates,Financial Services
31/10/22,B1287960525545,0.000651959,300000000,262730362.6,6.044096586,2.588613506,AA,KR,4.5,USD,Corporates,Financial Services
31/10/22,B1287960511375,0.000679924,400000000,274000133.3,15.57960516,3.569010643,,PH,3.9,USD,Corporates,Financial Services
31/10/22,B1287960524644,0.000397588,500000000,160222417.9,6.404169737,4.116621785,BBB,JP,5.386,USD,Corporates,Financial Services
31/10/22,B1287960524645,0.000467366,600000000,188341998.5,6.879786152,5.520893707,BBB,JP,5.605,USD,Corporates,Financial Services
31/10/22,B1287960524643,0.000650388,800000000,262097345,6.043893867,2.490277704,BBB,JP,5.099,USD,Corporates,Financial Services
31/10/22,B1287960510227,0.000535556,250000000,215821858.3,5.252971059,3.748438111,AA,SG,1.234,USD,Corporates,Financial Services
31/10/22,B1287960475602,0.000684751,365000000,275945365.5,21.32237523,1.917877662,,PH,4.85,USD,Corporates,Financial Services
31/10/22,B1287960368850,0.000407098,500000000,164054716.1,5.392558674,1.178460423,A,JP,4.05,USD,Corporates,Financial Services
31/10/22,B1287960490192,0.001106905,1500000000,446067628.7,6.009983873,2.63817113,BBB,JP,1.851,USD,Corporates,Financial Services
30/11/22,B1287960370257,0.001093115,500000000,453835326.9,4.939915899,1.195275656,AA,KR,3.25,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960490193,0.00062233,1000000000,250790356.6,6.982466516,6.81424525,BBB,JP,2.679,USD,Corporates,Financial Services
31/10/22,B1287960519559,0.000603707,300000000,243285679,5.794611361,4.121477013,AA,KR,3.179,USD,Corporates,Financial Services
31/10/22,B1287960520545,0.000348298,500000000,140359118.8,6.155958085,7.795714413,A,JP,4,USD,Corporates,Financial Services
31/10/22,B1287960517138,0.000772842,400000000,311444750.6,6.516179795,4.002688847,A,KR,2.5,USD,Corporates,Financial Services
31/10/22,B1287960516047,0.000460283,750000000,185487598.5,6.918897017,7.818746509,BBB,JP,2.999,USD,Corporates,Financial Services
31/10/22,B1287960516045,0.000868953,1250000000,350176082.7,6.476281858,4.00085023,BBB,JP,2.329,USD,Corporates,Financial Services
31/10/22,B1287960516046,0.000331369,500000000,133537186.1,6.679986228,5.653267557,BBB,JP,2.71,USD,Corporates,Financial Services
31/10/22,B1287960348558,0.000580189,259880000,233808233.5,7.912453276,4.305604422,,PH,5.125,USD,Corporates,Financial Services
30/11/22,B1287960523156,0.00111138,1200000000,461418458.2,4.644109044,4.150121874,AAA,AU,3.371,USD,Collateralized,Australia Covered
31/10/22,B1287960495474,0.000586056,300000000,236172414.5,6.086115441,2.934619416,A,KR,1.5,USD,Corporates,Financial Services
30/11/22,B1287960490636,0.000315452,500000000,130968311.7,4.386045491,7.301239016,A,JP,1,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960507729,0.000621778,300000000,250568028.3,6.200935827,1.6646001,BBB,KR,1.375,USD,Corporates,Financial Services
30/11/22,B1287960348114,0.000597094,800000000,247899211.6,4.496804474,4.456018382,A,JP,2.625,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960485070,0.000350081,450000000,141077640.5,5.897637329,2.362364089,A,JP,3.637,USD,Corporates,Financial Services
31/10/22,B1287960485072,0.000254881,350000000,102713667.9,5.909554526,6.442327459,A,JP,3.967,USD,Corporates,Financial Services
31/10/22,B1287960507954,0.000649588,1000000000,261774990.7,6.750217904,5.303368912,BBB,JP,2.172,USD,Corporates,Financial Services
31/10/22,B1287960507953,0.000872871,1250000000,351754921.9,6.367784716,3.576865606,BBB,JP,1.653,USD,Corporates,Financial Services
31/10/22,B1287960507955,0.000600494,1000000000,241990771.4,6.94534417,7.571713553,BBB,JP,2.608,USD,Corporates,Financial Services
31/10/22,B1287960504895,0.000581453,300000000,234317453.5,6.108202293,3.421802045,A,KR,1.5,USD,Corporates,Financial Services
30/11/22,B1287959253483,0.001303714,750000000,541271002.1,4.968456033,1.092792586,AA,KR,4,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960523150,0.000859861,400000000,346512325.7,6.218420702,2.459905317,A,KR,4,USD,Corporates,Financial Services
30/11/22,B1287960474154,0.001054828,500000000,437939605.6,4.920184776,1.80381699,AA,KR,2.125,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960512111,0.000577497,300000000,232723490.9,5.906320216,3.796066739,A,KR,1.875,USD,Corporates,Financial Services
31/10/22,B1287960501419,0.000310856,500000000,125270769.1,6.114038088,7.501245045,A,JP,2.25,USD,Corporates,Financial Services
31/10/22,B1287960370611,0.000399056,500000000,160814061.7,5.975595537,1.301219887,A,JP,3.559,USD,Corporates,Financial Services
31/10/22,B1287960491132,0.000655873,300000000,264307669.5,5.544281182,0.744657301,BBB,KR,2.125,USD,Corporates,Financial Services
31/10/22,B1287960491133,0.000610684,300000000,246097144.8,6.462304321,2.648186598,BBB,KR,2.625,USD,Corporates,Financial Services
31/10/22,B1287960508445,0.000621088,300000000,250289826.4,6.139525972,1.69794778,BBB,KR,1.375,USD,Corporates,Financial Services
31/10/22,B1287960508446,0.000585094,300000000,235784715.2,6.220150664,3.561221719,BBB,KR,2.125,USD,Corporates,Financial Services
31/10/22,B1287960506338,0.00057127,300000000,230213874.6,6.125904409,3.541847089,A,KR,1.375,USD,Corporates,Financial Services
30/11/22,B1287960362409,0.000737271,1000000000,306097465.9,4.540901812,5.117268264,A,JP,3.25,USD,Sovereigns & Sub-Sovereigns,Agencies
30/11/22,B1287960362408,0.001172982,1500000000,486994356.9,4.585449596,0.630844112,A,JP,3.25,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960527251,0.000398098,500000000,160428011.4,5.624399392,4.344604754,A,JP,5,USD,Corporates,Financial Services
31/10/22,B1287960373818,0.000653214,300000000,263236134.9,6.202370273,1.468708749,BBB,KR,3.375,USD,Corporates,Financial Services
31/10/22,B1287960527252,0.000382038,500000000,153956212.1,6.296022658,7.692618748,A,JP,5.2,USD,Corporates,Financial Services
31/10/22,B1287960527453,0.000395635,500000000,159435403.1,6.154587338,4.339251295,A,JP,5.08,USD,Corporates,Financial Services
31/10/22,B1287960352511,0.000554139,700000000,223310339,5.570990989,2.010470912,A,JP,3.25,USD,Corporates,Financial Services
31/10/22,B1287960479745,0.000382659,500000000,154206367.1,5.985473647,2.163508444,A,JP,2.512,USD,Corporates,Financial Services
31/10/22,B1287960513258,0.000584038,300000000,235359085.2,6.102482069,3.795498761,A,KR,2.125,USD,Corporates,Financial Services
31/10/22,B1287960346279,0.000378465,500000000,152516185.3,5.829585938,4.30176491,A,JP,3.7,USD,Corporates,Financial Services
31/10/22,B1287960364939,0.000404264,500000000,162912751.9,5.688068894,0.876326356,A,JP,3.96,USD,Corporates,Financial Services
30/11/22,B1287960479333,0.001017511,1500000000,422446654.9,6.113990005,6.281610287,BBB,JP,3.103,USD,Corporates,Financial Services
30/11/22,B1287960503640,0.000890426,1250000000,369683769.8,4.87765911,3.326026944,A,JP,1.125,USD,Sovereigns & Sub-Sovereigns,Agencies
30/11/22,B1287960479332,0.00115248,1500000000,478482285.3,5.459200073,2.060741644,BBB,JP,2.648,USD,Corporates,Financial Services
30/11/22,B1287960494975,0.000775031,400000000,321774593.7,6.02411556,2.831117177,A,KR,1.375,USD,Corporates,Financial Services
30/11/22,B1287960503417,0.000980453,500000000,407061068.4,5.525593164,3.27812885,A,KR,1.75,USD,Sovereigns & Sub-Sovereigns,Agencies
30/11/22,B1287960503416,0.001920398,3000000000,797303820.7,4.503211118,7.690668972,A,JP,1.875,USD,Sovereigns & Sub-Sovereigns,Agencies
30/11/22,B1287960503415,0.00073586,1000000000,305511688.5,4.760583271,1.371131281,A,JP,0.5,USD,Sovereigns & Sub-Sovereigns,Agencies
30/11/22,B1287960525545,0.000647263,300000000,268728267.2,6.218857604,2.5048222,AA,KR,4.5,USD,Corporates,Financial Services
30/11/22,B1287960511375,0.000621813,400000000,258162013.3,17.92100679,3.470351311,,PH,3.9,USD,Corporates,Financial Services
30/11/22,B1287960524644,0.000406546,500000000,168788122.7,5.741115283,4.045428297,BBB,JP,5.386,USD,Corporates,Financial Services
30/11/22,B1287960524645,0.000484325,600000000,201080220.4,5.982238102,5.47414831,BBB,JP,5.605,USD,Corporates,Financial Services
30/11/22,B1287960524643,0.000652753,800000000,271007518.1,5.433296976,2.41146831,BBB,JP,5.099,USD,Corporates,Financial Services
30/11/22,B1287960510227,0.00053208,250000000,220906816.7,4.81918473,3.6660409,AA,SG,1.234,USD,Corporates,Financial Services
30/11/22,B1287960475602,0.000648461,365000000,269225520.8,23.99969198,1.832528092,,PH,4.85,USD,Corporates,Financial Services
30/11/22,B1287960368850,0.000403225,500000000,167409484.7,5.310148212,1.097923704,A,JP,4.05,USD,Corporates,Financial Services
30/11/22,B1287960490192,0.001107506,1500000000,459810374.9,5.540226932,2.555412861,BBB,JP,1.851,USD,Corporates,Financial Services
30/11/22,B1287960504719,0.000631533,300000000,262197583.3,6.22221627,3.333393739,BBB,ID,2.05,USD,Sovereigns & Sub-Sovereigns,Agencies
30/11/22,B1287960490193,0.000649166,1000000000,269518263.6,6.120249418,6.762902631,BBB,JP,2.679,USD,Corporates,Financial Services
30/11/22,B1287960519559,0.000604686,300000000,251051305.4,5.579111779,4.039673573,AA,KR,3.179,USD,Corporates,Financial Services
30/11/22,B1287960504716,0.000849818,400000000,352824142.2,5.565203334,3.355069177,,MY,1.658,USD,Sovereigns & Sub-Sovereigns,Agencies
30/11/22,B1287960520545,0.00035966,500000000,149322368.7,5.575443544,7.755343184,A,JP,4,USD,Corporates,Financial Services
30/11/22,B1287960517138,0.000772373,400000000,320670968,6.45726975,3.9197062,A,KR,2.5,USD,Corporates,Financial Services
30/11/22,B1287960516047,0.000482325,750000000,200250029.5,6.043230411,7.795660858,BBB,JP,2.999,USD,Corporates,Financial Services
30/11/22,B1287960516045,0.000889641,1250000000,369357969.2,5.720899464,3.924512053,BBB,JP,2.329,USD,Corporates,Financial Services
30/11/22,B1287960514762,0.000745815,350000000,309644630.6,5.032557046,3.854585531,A,MY,1.831,USD,Sovereigns & Sub-Sovereigns,Agencies
30/11/22,B1287960516046,0.000339437,500000000,140926316.4,5.976828093,5.586641247,BBB,JP,2.71,USD,Corporates,Financial Services
30/11/22,B1287960348558,0.000542824,259880000,225367755.5,9.070041551,4.20584328,,PH,5.125,USD,Corporates,Financial Services
30/11/22,B1287960495474,0.000582517,300000000,241847252.9,6.172714709,2.851198329,A,KR,1.5,USD,Corporates,Financial Services
30/11/22,B1287960507729,0.00061694,300000000,256138844.8,6.395113388,1.581221391,BBB,KR,1.375,USD,Corporates,Financial Services
30/11/22,B1287960485070,0.000349235,450000000,144994028.5,5.455390536,2.279567785,A,JP,3.637,USD,Corporates,Financial Services
30/11/22,B1287960485072,0.000258525,350000000,107333522.8,5.46982323,6.375616114,A,JP,3.967,USD,Corporates,Financial Services
30/11/22,B1287958362636,0.000781379,1000000000,324410199.7,4.707767738,0.658317891,A,JP,3.375,USD,Sovereigns & Sub-Sovereigns,Agencies
30/11/22,B1287960507954,0.000666018,1000000000,276514841.9,6.007810915,5.232581069,BBB,JP,2.172,USD,Corporates,Financial Services
30/11/22,B1287960521295,0.00076773,1000000000,318743258.1,4.538477025,4.124915597,A,JP,3.25,USD,Sovereigns & Sub-Sovereigns,Agencies
30/11/22,B1287960507953,0.000881965,1250000000,366170839.1,5.672458129,3.49829128,BBB,JP,1.653,USD,Corporates,Financial Services
30/11/22,B1287960367608,0.000855102,500000000,355018285.5,4.840896457,0.982715757,AA,KR,3.625,USD,Sovereigns & Sub-Sovereigns,Agencies
30/11/22,B1287960507955,0.000628153,1000000000,260794381.3,6.100958133,7.534944774,BBB,JP,2.608,USD,Corporates,Financial Services
30/11/22,B1287960504895,0.000576074,300000000,239172318.8,5.761717111,3.368602607,A,KR,1.5,USD,Corporates,Financial Services
30/11/22,B1287960523150,0.000855466,400000000,355169025,6.342045841,2.376276771,A,KR,4,USD,Corporates,Financial Services
30/11/22,B1287960512111,0.000580566,300000000,241037405.8,5.570592347,3.713797284,A,KR,1.875,USD,Corporates,Financial Services
30/11/22,B1287960501419,0.000318771,500000000,132346053.9,5.517445619,7.441076402,A,JP,2.25,USD,Corporates,Financial Services
30/11/22,B1287960370611,0.000396207,500000000,164495833.8,5.687664499,1.217945011,A,JP,3.559,USD,Corporates,Financial Services
30/11/22,B1287960491132,0.000651344,300000000,270422657.4,6.024480086,0.661311958,BBB,KR,2.125,USD,Corporates,Financial Services
30/11/22,B1287960491133,0.000597101,300000000,247902071.2,7.187004442,2.563632945,BBB,KR,2.625,USD,Corporates,Financial Services
30/11/22,B1287960468522,0.001883043,2500000000,781794678.7,4.907074151,1.461762619,A,JP,2.5,USD,Sovereigns & Sub-Sovereigns,Agencies
30/11/22,B1287960508445,0.00061854,300000000,256803334.4,6.087090446,1.614626695,BBB,KR,1.375,USD,Corporates,Financial Services
30/11/22,B1287960508446,0.000581312,300000000,241346993.6,6.211235752,3.477920073,BBB,KR,2.125,USD,Corporates,Financial Services
30/11/22,B1287960266958,0.00080519,1100000000,334295949.2,4.601397116,3.616838919,A,JP,1.875,USD,Sovereigns & Sub-Sovereigns,Agencies
30/11/22,B1287960506338,0.000570614,300000000,236905430.4,5.964448497,3.458904203,A,KR,1.375,USD,Corporates,Financial Services
30/11/22,B1287960504720,0.001168483,600000000,485126353.3,5.780248309,7.450055474,,MY,2.78,USD,Sovereigns & Sub-Sovereigns,Agencies
30/11/22,B1287960526971,0.000960488,450000000,398772024.6,4.793802662,7.97996254,AA,KR,4.25,USD,Sovereigns & Sub-Sovereigns,Agencies
30/11/22,B1287960526970,0.002166436,1000000000,899453019.8,5.072205266,2.626518513,AA,KR,4,USD,Sovereigns & Sub-Sovereigns,Agencies
30/11/22,B1287960527251,0.000402769,500000000,167220195.2,5.096817773,4.271088008,A,JP,5,USD,Corporates,Financial Services
30/11/22,B1287960527818,0.000482392,600000000,200277693.9,4.71228781,2.654336747,A,JP,4.375,USD,Sovereigns & Sub-Sovereigns,Agencies
30/11/22,B1287960373818,0.000639391,300000000,265460184,6.187012255,1.410817365,BBB,KR,3.375,USD,Corporates,Financial Services
30/11/22,B1287960527252,0.000395985,500000000,164403652.5,5.584711471,7.678899731,A,JP,5.2,USD,Corporates,Financial Services
30/11/22,B1287960501424,0.000540586,300000000,224438551.7,6.529639415,7.36862165,BBB,PH,2.375,USD,Sovereigns & Sub-Sovereigns,Agencies
30/11/22,B1287960373029,0.00086122,400000000,357558328.5,5.629705837,1.356257856,A,KR,3.25,USD,Sovereigns & Sub-Sovereigns,Agencies
30/11/22,B1287960527453,0.000398903,500000000,165615175.1,5.484912258,4.265005596,A,JP,5.08,USD,Corporates,Financial Services
30/11/22,B1287960352511,0.000549179,700000000,228006129.9,5.458006563,1.93003978,A,JP,3.25,USD,Corporates,Financial Services
30/11/22,B1287960479745,0.00038106,500000000,158207289,5.59650341,2.080516806,A,JP,2.512,USD,Corporates,Financial Services
30/11/22,B1287960513258,0.000568189,300000000,235898430.2,6.510435413,3.760187704,A,KR,2.125,USD,Corporates,Financial Services
30/11/22,B1287960346279,0.000382769,500000000,158916707.1,5.213223445,4.227948077,A,JP,3.7,USD,Corporates,Financial Services
30/11/22,B1287960501000,0.001099183,500000000,456354927.8,7.517050743,4.571027311,,IN,5,USD,Corporates,Financial Services
30/11/22,B1287960364939,0.000400508,500000000,166281447.4,5.690789935,0.792992899,A,JP,3.96,USD,Corporates,Financial Services
31/12/22,B1287960479333,0.001018564,1500000000,421759491.8,6.099843177,6.195967637,BBB,JP,3.103,USD,Corporates,Financial Services
31/12/22,B1287960479332,0.001152122,1500000000,477062256.3,5.646130644,1.974458612,BBB,JP,2.648,USD,Corporates,Financial Services
31/12/22,B1287960494975,0.000781917,400000000,323770460.4,6.354936262,2.747474369,A,KR,1.375,USD,Corporates,Financial Services
31/12/22,B1287960525545,0.000657889,300000000,272413730.1,5.992032167,2.422083168,AA,KR,4.5,USD,Corporates,Financial Services
31/12/22,B1287960511375,0.000630135,400000000,260921533.3,18.09336987,3.385874695,,PH,3.9,USD,Corporates,Financial Services
31/12/22,B1287960524644,0.000405933,500000000,168085687.7,5.836228149,3.957979833,BBB,JP,5.386,USD,Corporates,Financial Services
31/12/22,B1287960524645,0.000486327,600000000,201374862.2,6.009903166,5.387003766,BBB,JP,5.605,USD,Corporates,Financial Services
31/12/22,B1287960524643,0.000651614,800000000,269815503.2,5.631302353,2.324791743,BBB,JP,5.099,USD,Corporates,Financial Services
30/11/22,B1287960492627,0.001080699,1500000000,448680547.8,4.741308002,2.730527681,A,JP,0.625,USD,Sovereigns & Sub-Sovereigns,Agencies
31/12/22,B1287960510227,0.000531596,250000000,220119150,5.048904655,3.582212619,AA,SG,1.234,USD,Corporates,Financial Services
31/12/22,B1287960475602,0.000653161,365000000,270456179.2,25.01022856,1.748432079,,PH,4.85,USD,Corporates,Financial Services
30/11/22,B1287960519174,0.00330186,1500000000,1370854008,4.776143348,4.078693582,AAA,SG,2.375,USD,Collateralized,Singapore Covered
31/12/22,B1287960368850,0.00040294,500000000,166846454.3,5.570965859,1.011752985,A,JP,4.05,USD,Corporates,Financial Services
31/12/22,B1287960490192,0.001107635,1500000000,458641387.1,5.676404924,2.471913065,BBB,JP,1.851,USD,Corporates,Financial Services
31/12/22,B1287960490193,0.000651332,1000000000,269698737.9,6.144976557,6.678663715,BBB,JP,2.679,USD,Corporates,Financial Services
31/12/22,B1287960519559,0.000614774,300000000,254561233.3,5.586082166,3.956290836,AA,KR,3.179,USD,Corporates,Financial Services
31/12/22,B1287960520545,0.000359614,500000000,148906431.3,5.656845116,7.666029184,A,JP,4,USD,Corporates,Financial Services
31/12/22,B1287960517138,0.000781698,400000000,323679739.8,6.340522835,3.837066838,A,KR,2.5,USD,Corporates,Financial Services
31/12/22,B1287960516047,0.000482207,750000000,199668830.8,6.061669739,7.70835688,BBB,JP,2.999,USD,Corporates,Financial Services
31/12/22,B1287960516045,0.000890363,1250000000,368674984.3,5.87166113,3.837563533,BBB,JP,2.329,USD,Corporates,Financial Services
31/12/22,B1287960516046,0.000340581,500000000,141025222.7,6.121873821,5.497677256,BBB,JP,2.71,USD,Corporates,Financial Services
30/11/22,B1287960266741,0.000995465,500000000,413293418.8,5.201926281,3.589814572,AA,KR,2.125,USD,Sovereigns & Sub-Sovereigns,Agencies
30/11/22,B1287960501418,0.000969093,500000000,402344630.7,4.63515518,3.699804811,AA,KR,1,USD,Sovereigns & Sub-Sovereigns,Agencies
31/12/22,B1287960348558,0.00054905,259880000,227346516.5,9.030185498,4.123080067,,PH,5.125,USD,Corporates,Financial Services
30/11/22,B1287960352573,0.000894649,400000000,371436960,5.779289686,4.508591523,BBB,IN,3.75,USD,Sovereigns & Sub-Sovereigns,Agencies
31/12/22,B1287960495474,0.000589634,300000000,244151230.5,6.201639345,2.76783567,A,KR,1.5,USD,Corporates,Financial Services
31/12/22,B1287960507729,0.000623543,300000000,258191924.3,6.428379621,1.497880281,BBB,KR,1.375,USD,Corporates,Financial Services
30/11/22,B1287960501416,0.000835632,400000000,346934520.6,4.971432799,1.271895106,AA,KR,0.4,USD,Sovereigns & Sub-Sovereigns,Agencies
31/12/22,B1287960485070,0.00034883,450000000,144441121.2,5.68548818,2.195955181,A,JP,3.637,USD,Corporates,Financial Services
